user,computadores_distintos,total_logons,total_logoffs,computador_mais_usado,hora_logon_mais_comum,hora_logoff_mais_comum,logons_fim_de_semana,logons_dias_uteis,logons_fora_horario_comercial,logons_em_horario_comercial,logons_janela_acesso,proporcao_pc_mais_usado,pcs_distintos_dispositivo,total_atividades_dispositivo,connect_fora_horario_comercial,connect_em_horario_comercial,connect_fim_de_semana,connect_dias_uteis,connect_janela_acesso,total_connect_dispositivo,total_disconnect_dispositivo,conexoes_sem_desconexao,sites_distintos_visitados,total_acessos_http,acessos_fora_horario_comercial,acessos_em_horario_comercial,acessos_fim_de_semana,acessos_janela_acesso,visita_sites_compras,visita_sites_noticias,visita_sites_entretenimento,tamanho_medio_urls,termos_sensiveis_detectados,tamanho_medio_conteudo,diferenca_acessos_fora_dentro,risco,origem
681,0,2,1,1653,2,2,0,2,0,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
635,0,0,0,1393,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
598,0,1,0,378,1,4,0,1,0,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1971,0,0,0,1194,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1328,0,4,0,196,1,5,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1257,0,117,101,934,1,3,0,109,0,147,0,310,0,0,0,0,0,0,0,0,0,0,69,70,0,74,0,0,0,0,11,37,0,813,704,Baixo,sintetico
499,0,4,0,722,2,5,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
926,0,0,0,166,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
620,0,0,1,557,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1686,0,0,1,1783,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
312,0,0,0,1731,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
790,0,0,0,14,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
568,0,0,1,964,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
290,0,0,0,1713,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
133,0,4,0,169,2,6,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1841,0,0,1,830,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1631,0,7,0,1601,1,4,0,7,0,15,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1946,0,0,0,1682,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
593,0,0,0,328,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
275,0,0,0,607,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
290,0,0,0,43,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
985,1,2,2,467,0,3,0,2,1,8,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1907,0,1,1,776,1,3,0,1,0,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1710,0,2,1,1377,1,3,0,2,0,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1820,0,0,0,1257,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
760,0,2,2,409,2,5,2,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
715,1,9,3,1598,1,5,0,9,6,11,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1593,0,8,1,1723,2,5,2,5,0,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1826,0,0,1,1547,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
562,0,0,1,102,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
927,0,1,1,1476,1,4,0,1,0,9,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
725,1,11,3,565,1,3,0,11,0,18,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1237,0,0,1,137,1,1,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
253,0,2,0,630,1,4,0,2,0,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
656,1,13,6,96,1,3,4,8,0,16,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1711,1,6,4,396,1,5,3,3,0,11,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1876,0,0,1,838,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1692,0,1,1,878,1,2,0,1,0,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1691,0,0,0,841,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1588,0,0,0,781,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
812,0,0,0,24,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1808,0,3,0,679,0,3,0,3,4,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1510,0,0,0,728,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1600,0,7,1,1718,2,5,2,5,0,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
320,0,2,1,245,2,2,0,2,0,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1065,0,91,97,830,2,4,0,87,0,124,0,327,0,0,0,0,0,0,0,0,0,0,134,216,0,226,0,0,0,13,54,927,0,282,551,Baixo,sintetico
1,0,5,0,1060,2,5,0,5,0,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
284,0,0,0,1501,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1129,0,0,0,1086,1,1,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
665,0,0,0,1211,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
413,0,2,2,1119,1,5,0,2,0,9,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1934,0,0,0,773,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
835,0,9,3,122,1,3,0,9,2,14,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1639,0,6,0,1643,1,3,0,6,0,14,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1228,0,0,0,1512,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1702,0,0,0,1466,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
813,0,0,0,985,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
590,0,0,0,110,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
561,0,0,0,1414,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
869,0,0,0,1614,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1290,0,0,1,1535,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
829,0,0,0,765,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
832,0,0,1,616,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
699,1,10,3,1653,1,4,0,10,0,17,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1078,0,0,0,655,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
372,0,0,0,28,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1743,0,0,0,1092,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
67,0,8,1,1396,2,3,0,8,0,16,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1620,0,14,5,230,1,4,5,9,0,17,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
45,0,0,1,1583,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
168,0,0,1,1214,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
395,0,2,0,1224,0,4,0,2,6,4,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
65,0,0,1,829,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1217,0,0,1,109,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1966,0,0,1,769,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1408,0,0,1,309,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1798,0,0,0,104,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
54,0,0,1,1038,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1539,0,0,1,390,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
953,0,0,0,458,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1721,1,7,3,475,1,3,0,7,0,15,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1374,0,0,0,342,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1062,0,0,1,515,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
265,0,0,0,1379,1,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1597,0,0,0,785,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
534,0,0,0,777,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
67,1,4,4,1554,1,4,0,4,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1678,0,4,0,1410,1,3,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1247,0,0,1,52,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1689,1,12,5,191,1,3,0,12,0,20,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
878,0,0,0,102,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
286,0,0,0,302,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1386,0,0,0,241,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1643,0,91,97,1364,1,3,0,87,0,124,0,327,0,0,0,0,0,0,0,0,0,0,96,138,0,143,0,0,0,5,39,854,0,380,635,Baixo,sintetico
995,0,0,0,360,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1229,0,0,0,968,0,4,0,0,9,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
605,0,1,0,383,1,3,0,1,0,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
986,0,0,0,376,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
778,0,0,1,358,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
56,0,0,1,1542,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1569,0,7,0,1149,2,5,0,7,0,15,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1488,0,3,0,1138,0,4,0,3,3,7,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
901,0,0,1,655,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
973,0,0,0,388,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
284,0,0,0,711,2,5,0,0,0,8,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1538,0,0,1,347,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
956,0,4,1,362,2,4,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
853,0,0,0,933,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1313,0,3,0,1515,0,4,0,3,4,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1194,0,0,1,1318,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1511,0,0,0,1733,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
294,0,0,1,1484,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
899,0,4,0,1587,2,4,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1958,0,0,0,1552,1,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1930,0,0,0,164,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1256,0,3,1,1368,2,3,0,3,0,11,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
944,0,4,0,926,1,4,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1128,0,1,1,680,1,3,0,1,0,9,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
677,0,9,2,1699,1,3,0,9,0,17,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1972,0,0,0,753,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1674,0,0,0,1764,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
816,0,0,1,401,2,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
95,0,0,1,1077,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
878,0,3,1,556,0,3,0,3,3,8,0,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1054,0,0,1,519,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1218,0,0,1,666,2,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
322,0,4,1,963,1,4,0,4,0,12,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
521,0,5,1,48,1,3,0,5,0,13,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1927,0,0,0,38,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1785,0,0,0,698,1,5,0,0,5,3,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
490,1,5,3,402,0,4,0,5,5,9,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1033,0,0,1,1375,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1398,0,0,0,238,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
633,0,0,0,1528,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1124,0,0,0,1626,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1819,0,0,1,1648,1,2,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
183,0,0,0,1434,1,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1586,0,7,1,618,2,2,0,7,0,15,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
417,0,91,97,1193,1,3,0,87,0,124,0,327,0,0,0,0,0,0,0,0,0,0,59,56,0,59,0,0,0,2,6,359,0,755,717,Baixo,sintetico
1511,0,3,3,1095,2,4,2,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1020,1,9,2,461,1,3,0,9,0,16,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1587,0,9,1,1721,2,5,3,5,0,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1587,0,0,0,817,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
842,0,0,1,599,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1399,0,0,0,1455,1,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1128,0,5,2,211,2,3,0,5,0,12,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
519,0,0,0,83,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
182,0,0,1,1184,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1068,0,0,0,696,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1048,0,6,0,1536,0,4,0,6,1,13,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1592,0,0,0,774,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
862,0,2,0,760,2,5,0,2,0,10,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1940,0,6,1,886,2,4,0,6,0,14,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
259,0,0,0,272,2,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
489,0,67,70,1286,1,4,0,64,0,92,0,327,0,0,0,0,0,0,0,0,0,0,98,138,0,142,0,0,0,4,31,832,0,71,638,Baixo,sintetico
786,0,0,1,1741,1,4,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1957,0,0,1,1346,1,3,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
682,0,3,1,1663,1,3,0,3,0,11,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
690,0,8,0,1070,0,4,0,8,9,7,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
512,0,91,97,775,1,4,0,87,0,124,0,327,0,0,0,0,0,0,0,0,0,0,63,94,0,99,0,0,0,4,18,943,0,323,680,Baixo,sintetico
1908,0,0,0,269,2,6,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
43,0,0,0,1210,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
1669,0,0,0,1707,2,5,0,0,0,8,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,778,Baixo,sintetico
