user,computadores_distintos,total_logons,total_logoffs,computador_mais_usado,hora_logon_mais_comum,hora_logoff_mais_comum,logons_fim_de_semana,logons_dias_uteis,logons_fora_horario_comercial,logons_em_horario_comercial,logons_janela_acesso,proporcao_pc_mais_usado,pcs_distintos_dispositivo,total_atividades_dispositivo,connect_fora_horario_comercial,connect_em_horario_comercial,connect_fim_de_semana,connect_dias_uteis,connect_janela_acesso,total_connect_dispositivo,total_disconnect_dispositivo,conexoes_sem_desconexao,sites_distintos_visitados,total_acessos_http,acessos_fora_horario_comercial,acessos_em_horario_comercial,acessos_fim_de_semana,acessos_janela_acesso,visita_sites_compras,visita_sites_noticias,visita_sites_entretenimento,tamanho_medio_urls,termos_sensiveis_detectados,tamanho_medio_conteudo,diferenca_acessos_fora_dentro
RKH0471,1,17,10,PC-3315,8,15,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RKJ0444,2,19,12,PC-8936,8,15,0,19,0,19,0,0.8709677419354839,,,,,,,,,,,,,,,,,,,,,,,
RKO0962,1,719,407,PC-4728,8,16,105,614,0,614,0,1.0,,,,,,,,,,,282.0,1034.0,0.0,862.0,172.0,0.0,11.0,15.0,186.0,52.93423597678917,0.0,406.0657640232108,-862.0
RKP0922,1,18,10,PC-3127,7,17,0,18,0,18,0,1.0,1.0,5878.0,0.0,5878.0,0.0,5878.0,0.0,5878.0,2922.0,2956.0,,,,,,,,,,,,,
RKR0638,1,17,10,PC-5287,8,16,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RKS0170,1,734,426,PC-4227,7,17,89,645,181,464,9,1.0,1.0,6155.0,141.0,5264.0,750.0,5405.0,16.0,6155.0,3051.0,3104.0,212.0,612.0,64.0,478.0,70.0,17.0,13.0,9.0,132.0,53.50653594771242,0.0,410.31045751633985,-414.0
RLC0550,1,344,345,PC-5710,8,19,0,344,0,344,0,1.0,,,,,,,,,,,652.0,1840.0,90.0,1750.0,0.0,90.0,28.0,38.0,170.0,51.62119565217391,0.0,407.8,-1660.0
RLC0873,1,10,9,PC-8262,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RLD0349,2,27,15,PC-1290,7,18,6,21,0,21,0,0.9523809523809523,,,,,,,,,,,,,,,,,,,,,,,
RLH0164,1,612,345,PC-0854,7,16,0,612,0,612,0,1.0,,,,,,,,,,,262.0,541.0,0.0,541.0,0.0,0.0,16.0,11.0,88.0,52.88539741219963,0.0,405.9778188539741,-541.0
RLH0287,1,618,345,PC-7433,9,17,0,618,0,618,0,1.0,,,,,,,,,,,74.0,85.0,0.0,85.0,0.0,0.0,1.0,4.0,7.0,54.01176470588236,0.0,411.2470588235294,-85.0
RLJ0607,2,18,10,PC-4084,6,18,0,18,10,8,0,0.9285714285714286,,,,,,,,,,,,,,,,,,,,,,,
RLM0528,1,345,345,PC-9076,8,17,0,345,0,345,0,1.0,,,,,,,,,,,705.0,2002.0,0.0,2002.0,0.0,0.0,30.0,43.0,187.0,51.78021978021978,0.0,408.6083916083916,-2002.0
RLP0021,2,931,545,PC-9377,7,17,273,658,0,658,0,0.9227642276422764,1.0,367.0,0.0,276.0,91.0,276.0,0.0,367.0,176.0,191.0,426.0,1361.0,0.0,1020.0,341.0,0.0,5.0,17.0,252.0,51.998530492285084,0.0,409.24761204996327,-1020.0
RLR0973,1,10,10,PC-8457,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RLS0558,1,10,9,PC-4388,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RMA0911,1,18,9,PC-8970,8,18,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RMO0425,1,345,345,PC-3001,7,16,0,345,0,345,0,1.0,,,,,,,,,,,192.0,425.0,0.0,425.0,0.0,0.0,0.0,15.0,36.0,54.84235294117647,0.0,410.8376470588235,-425.0
RMY0747,2,485,485,PC-4924,7,16,130,355,0,355,0,0.9649484536082474,,,,,,,,,,,833.0,6227.0,0.0,4336.0,1891.0,0.0,40.0,141.0,538.0,53.09651517584712,1.0,407.92773406134575,-4336.0
RNA0266,1,475,475,PC-2695,8,18,130,345,0,345,0,1.0,,,,,,,,,,,126.0,162.0,0.0,133.0,29.0,0.0,2.0,3.0,12.0,53.0679012345679,0.0,409.51234567901236,-133.0
RNB0934,2,19,13,PC-7814,7,17,0,19,0,19,0,0.8125,,,,,,,,,,,,,,,,,,,,,,,
RNM0875,9,622,353,PC-4017,8,18,0,622,0,622,0,0.9835897435897436,,,,,,,,,,,163.0,401.0,0.0,401.0,0.0,0.0,1.0,4.0,91.0,51.33915211970075,0.0,409.71571072319205,-401.0
RNR0344,1,345,345,PC-4280,7,16,0,345,0,345,0,1.0,,,,,,,,,,,252.0,396.0,0.0,396.0,0.0,0.0,1.0,5.0,42.0,52.156565656565654,0.0,405.45959595959596,-396.0
ROB0291,1,10,9,PC-9123,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ROM0811,1,345,345,PC-8028,8,15,0,345,0,345,0,1.0,,,,,,,,,,,462.0,1434.0,0.0,1434.0,0.0,0.0,20.0,38.0,162.0,52.59483960948396,0.0,411.01324965132494,-1434.0
ROS0365,1,16,10,PC-9252,7,16,0,16,0,16,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
ROV0860,1,10,9,PC-9755,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RPH0848,2,818,495,PC-0130,8,16,109,709,0,709,0,0.8552932216298553,1.0,814.0,0.0,705.0,109.0,705.0,0.0,814.0,393.0,421.0,315.0,480.0,0.0,431.0,49.0,0.0,2.0,9.0,37.0,51.78541666666667,0.0,405.8541666666667,-431.0
RPM0498,1,345,345,PC-9194,9,19,0,345,0,345,0,1.0,,,,,,,,,,,271.0,536.0,24.0,512.0,0.0,24.0,4.0,5.0,48.0,52.32276119402985,0.0,406.3973880597015,-488.0
RPM0600,1,21,12,PC-9164,6,18,4,17,11,6,0,1.0,1.0,6670.0,257.0,5202.0,1211.0,5459.0,0.0,6670.0,3315.0,3355.0,,,,,,,,,,,,,
RPM0995,2,22,14,PC-0949,8,16,0,22,1,21,0,0.8333333333333334,1.0,449.0,13.0,436.0,0.0,449.0,4.0,449.0,217.0,232.0,,,,,,,,,,,,,
RQD0501,1,10,10,PC-2176,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RQK0448,1,10,10,PC-2162,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RRB0952,2,645,367,PC-1289,7,16,0,645,0,645,0,0.9565217391304348,1.0,1412.0,0.0,1412.0,0.0,1412.0,0.0,1412.0,689.0,723.0,592.0,3473.0,0.0,3473.0,0.0,0.0,40.0,36.0,392.0,52.12611575007198,2.0,409.4526346098474,-3473.0
RRE0286,1,10,9,PC-0928,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RRG0041,1,10,10,PC-4329,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RRM0473,1,10,10,PC-0036,8,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RSB0102,1,345,345,PC-9043,7,16,0,345,0,345,0,1.0,,,,,,,,,,,281.0,758.0,0.0,758.0,0.0,0.0,11.0,8.0,117.0,52.57387862796834,1.0,409.13324538258576,-758.0
RSC0642,1,345,345,PC-8930,8,17,0,345,0,345,0,1.0,,,,,,,,,,,293.0,582.0,0.0,582.0,0.0,0.0,8.0,8.0,48.0,53.52061855670103,1.0,409.79725085910655,-582.0
RSC0802,1,26,14,PC-3682,8,17,7,19,0,19,0,1.0,1.0,1859.0,0.0,1382.0,477.0,1382.0,0.0,1859.0,905.0,954.0,,,,,,,,,,,,,
RSO0354,1,620,345,PC-9722,7,16,0,620,0,620,0,1.0,,,,,,,,,,,220.0,378.0,0.0,378.0,0.0,0.0,5.0,7.0,37.0,52.72486772486773,0.0,405.7037037037037,-378.0
RSP0404,1,345,345,PC-9626,8,18,0,345,0,345,0,1.0,,,,,,,,,,,28.0,32.0,0.0,32.0,0.0,0.0,0.0,1.0,5.0,53.46875,0.0,398.3125,-32.0
RSR0867,1,345,345,PC-2849,8,18,0,345,0,345,0,1.0,,,,,,,,,,,288.0,894.0,0.0,894.0,0.0,0.0,4.0,9.0,199.0,52.43736017897092,1.0,412.6275167785235,-894.0
RTC0816,2,691,426,PC-3395,8,15,0,691,0,691,0,0.8549686660698299,,,,,,,,,,,449.0,1116.0,0.0,1116.0,0.0,0.0,20.0,21.0,121.0,52.24193548387097,0.0,410.1568100358423,-1116.0
RTH0015,2,381,381,PC-6141,8,17,0,381,0,381,0,0.905511811023622,1.0,242.0,0.0,242.0,0.0,242.0,0.0,242.0,115.0,127.0,387.0,1039.0,0.0,1039.0,0.0,0.0,9.0,15.0,173.0,52.118383060635225,1.0,407.0259865255053,-1039.0
RTH0985,1,345,345,PC-6944,7,15,0,345,0,345,0,1.0,,,,,,,,,,,494.0,1753.0,0.0,1753.0,0.0,0.0,26.0,17.0,200.0,51.91215059897319,0.0,407.6286366229321,-1753.0
RTS0316,1,10,9,PC-3297,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RXA0130,1,10,9,PC-9640,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RYC0498,1,10,10,PC-5685,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
RYL0347,1,345,345,PC-9467,7,16,0,345,0,345,0,1.0,,,,,,,,,,,416.0,1203.0,0.0,1203.0,0.0,0.0,3.0,31.0,104.0,52.97672485453034,0.0,409.0207813798836,-1203.0
SAB0372,1,10,10,PC-8960,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SAC0552,1,17,9,PC-8584,8,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SAC0882,1,476,477,PC-8417,8,17,109,367,21,346,5,1.0,,,,,,,,,,,300.0,947.0,0.0,758.0,189.0,0.0,8.0,5.0,167.0,51.75818373812038,0.0,408.01478352692715,-758.0
SAH0718,1,10,10,PC-8236,7,14,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SAK0517,2,642,374,PC-6974,6,17,0,642,350,292,0,0.9429133858267716,1.0,674.0,16.0,658.0,0.0,674.0,0.0,674.0,328.0,346.0,720.0,2839.0,61.0,2778.0,0.0,0.0,30.0,67.0,275.0,52.76294469883762,1.0,409.20535399788656,-2717.0
SAL0328,1,10,9,PC-9557,9,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SAM0845,2,15,14,PC-2058,8,19,3,12,1,11,1,0.9310344827586207,1.0,273.0,5.0,219.0,49.0,224.0,5.0,273.0,130.0,143.0,,,,,,,,,,,,,
SAO0920,1,364,203,PC-8152,8,17,0,364,0,364,0,1.0,,,,,,,,,,,204.0,330.0,0.0,330.0,0.0,0.0,10.0,7.0,32.0,52.64848484848485,0.0,414.5090909090909,-330.0
SBD0434,1,345,345,PC-7656,7,16,0,345,0,345,0,1.0,,,,,,,,,,,175.0,296.0,0.0,296.0,0.0,0.0,0.0,7.0,47.0,53.29054054054054,0.0,406.6587837837838,-296.0
SBM0063,2,24,15,PC-2161,7,15,0,24,2,22,0,0.8461538461538461,1.0,1382.0,16.0,1362.0,4.0,1378.0,3.0,1382.0,674.0,708.0,,,,,,,,,,,,,
SBW0222,1,345,345,PC-4208,7,17,0,345,0,345,0,1.0,,,,,,,,,,,58.0,82.0,0.0,82.0,0.0,0.0,0.0,2.0,15.0,53.146341463414636,0.0,393.2926829268293,-82.0
SCC0002,1,10,10,PC-9931,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SCC0437,1,10,10,PC-0831,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SCH0532,1,345,345,PC-5729,8,17,0,345,0,345,0,1.0,,,,,,,,,,,783.0,4414.0,0.0,4414.0,0.0,0.0,34.0,120.0,350.0,53.30833710919801,0.0,408.1343452650657,-4414.0
SCR0389,2,15,14,PC-1916,8,19,5,10,0,10,0,0.9310344827586207,,,,,,,,,,,,,,,,,,,,,,,
SDB0883,2,22,15,PC-2482,7,15,0,22,1,21,0,0.8378378378378378,1.0,739.0,35.0,702.0,2.0,737.0,8.0,739.0,355.0,384.0,,,,,,,,,,,,,
SDH0288,3,907,551,PC-5156,9,17,223,684,1,683,1,0.8669410150891632,1.0,7739.0,0.0,5870.0,1869.0,5870.0,0.0,7739.0,3845.0,3894.0,45.0,47.0,0.0,36.0,11.0,0.0,0.0,0.0,2.0,52.765957446808514,0.0,408.82978723404256,-36.0
SDP0142,1,345,345,PC-3428,9,18,0,345,0,345,0,1.0,,,,,,,,,,,382.0,765.0,0.0,765.0,0.0,0.0,15.0,11.0,83.0,51.12549019607843,0.0,409.8313725490196,-765.0
SDS0998,1,16,9,PC-7997,7,18,0,16,0,16,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SDY0367,2,23,14,PC-1588,7,16,0,23,1,22,1,0.7837837837837838,,,,,,,,,,,,,,,,,,,,,,,
SEB0150,1,345,345,PC-5900,7,19,0,345,0,345,0,1.0,,,,,,,,,,,146.0,330.0,14.0,316.0,0.0,14.0,3.0,5.0,65.0,52.766666666666666,0.0,407.27575757575755,-302.0
SEB0482,1,10,10,PC-8538,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SEG0805,1,345,345,PC-8328,8,15,0,345,0,345,0,1.0,,,,,,,,,,,481.0,1623.0,0.0,1623.0,0.0,0.0,23.0,37.0,178.0,52.6309303758472,1.0,409.47073321010475,-1623.0
SEM0732,2,27,17,PC-1428,8,17,2,25,1,24,1,0.7727272727272727,,,,,,,,,,,,,,,,,,,,,,,
SFK0827,1,10,9,PC-8465,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SFM0991,1,345,345,PC-3434,8,18,0,345,0,345,0,1.0,,,,,,,,,,,525.0,1980.0,0.0,1980.0,0.0,0.0,23.0,14.0,248.0,51.61010101010101,1.0,407.30454545454546,-1980.0
SGB0126,1,10,9,PC-2658,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SGE0112,4,348,348,PC-7887,8,18,0,348,0,348,0,0.9913793103448276,,,,,,,,,,,372.0,1010.0,0.0,1010.0,0.0,0.0,8.0,17.0,152.0,52.71089108910891,1.0,405.04554455445543,-1010.0
SGN0512,2,638,374,PC-3252,6,17,0,638,347,291,0,0.9426877470355731,,,,,,,,,,,329.0,549.0,10.0,539.0,0.0,0.0,12.0,8.0,49.0,51.85245901639344,0.0,408.08014571948996,-529.0
SGW0040,62,72,71,PC-3702,8,18,0,72,54,18,14,0.13286713286713286,,,,,,,,,,,,,,,,,,,,,,,
SHG0930,2,22,14,PC-0593,7,17,0,22,0,22,0,0.7777777777777778,,,,,,,,,,,,,,,,,,,,,,,
SHG0983,1,10,10,PC-5834,6,13,0,10,10,0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SHL0395,1,345,345,PC-2717,8,18,0,345,0,345,0,1.0,,,,,,,,,,,193.0,409.0,0.0,409.0,0.0,0.0,5.0,16.0,53.0,52.79706601466992,0.0,410.88997555012224,-409.0
SHL0741,1,10,10,PC-9939,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SHP0861,1,345,345,PC-2051,8,18,0,345,0,345,0,1.0,,,,,,,,,,,403.0,745.0,0.0,745.0,0.0,0.0,11.0,14.0,60.0,52.12214765100671,1.0,410.12080536912754,-745.0
SHR0369,1,17,10,PC-3561,7,16,0,17,0,17,0,1.0,1.0,264.0,2.0,262.0,0.0,264.0,1.0,264.0,129.0,135.0,,,,,,,,,,,,,
SHW0128,1,345,345,PC-9315,9,17,0,345,0,345,0,1.0,,,,,,,,,,,334.0,598.0,0.0,598.0,0.0,0.0,14.0,7.0,61.0,52.07692307692308,0.0,406.943143812709,-598.0
SHW0774,1,345,345,PC-8847,8,16,0,345,0,345,0,1.0,,,,,,,,,,,659.0,1718.0,0.0,1718.0,0.0,0.0,15.0,27.0,151.0,51.84400465657742,1.0,407.4522700814901,-1718.0
SIB0825,1,20,9,PC-5123,8,19,0,20,0,20,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SID0429,1,345,345,PC-5242,7,16,0,345,0,345,0,1.0,,,,,,,,,,,141.0,169.0,0.0,169.0,0.0,0.0,0.0,6.0,12.0,53.68639053254438,1.0,411.3431952662722,-169.0
SIF0182,2,651,371,PC-4730,7,16,0,651,0,651,0,0.949119373776908,1.0,1335.0,0.0,1335.0,0.0,1335.0,0.0,1335.0,655.0,680.0,75.0,94.0,0.0,94.0,0.0,0.0,1.0,1.0,11.0,51.765957446808514,0.0,419.0531914893617,-94.0
SJB0299,1,10,9,PC-1320,8,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SJF0940,1,345,345,PC-2581,8,17,0,345,0,345,0,1.0,,,,,,,,,,,520.0,1893.0,0.0,1893.0,0.0,0.0,18.0,20.0,258.0,52.344426835710514,0.0,410.2187004754358,-1893.0
SJK0495,1,10,10,PC-7828,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SJM0214,52,61,60,PC-8588,8,18,0,61,30,31,10,0.15702479338842976,,,,,,,,,,,,,,,,,,,,,,,
SJP0744,1,345,345,PC-9370,7,16,0,345,0,345,0,1.0,,,,,,,,,,,669.0,1873.0,0.0,1873.0,0.0,0.0,23.0,31.0,171.0,52.30912973838761,1.0,407.7367859049653,-1873.0
SKA0772,1,19,10,PC-2193,9,19,0,19,1,18,0,1.0,1.0,232.0,31.0,199.0,2.0,230.0,27.0,232.0,112.0,120.0,,,,,,,,,,,,,
SKC0630,1,10,9,PC-8538,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SKC0670,2,119,119,PC-8864,7,16,0,119,0,119,0,0.9747899159663865,,,,,,,,,,,640.0,2101.0,0.0,2101.0,0.0,0.0,21.0,57.0,250.0,52.29842931937173,1.0,407.81627796287484,-2101.0
SKG0896,1,10,10,PC-4860,7,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SKN0177,1,345,345,PC-2894,7,15,0,345,0,345,0,1.0,1.0,5923.0,0.0,5923.0,0.0,5923.0,0.0,5923.0,2940.0,2983.0,259.0,650.0,0.0,650.0,0.0,0.0,10.0,12.0,94.0,52.252307692307696,0.0,406.3707692307692,-650.0
SKP0371,1,18,10,PC-7899,7,16,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SLB0004,1,10,10,PC-9037,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SLC0113,2,724,454,PC-1851,8,16,5,719,47,672,14,0.9117147707979627,,,,,,,,,,,269.0,727.0,70.0,657.0,0.0,8.0,3.0,16.0,126.0,52.939477303988994,1.0,407.6038514442916,-587.0
SLI0033,2,19,10,PC-4236,7,20,0,19,1,18,1,0.9310344827586207,1.0,234.0,19.0,215.0,0.0,234.0,19.0,234.0,114.0,120.0,,,,,,,,,,,,,
SLL0439,1,10,10,PC-8149,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SLM0993,1,345,345,PC-7045,8,17,0,345,0,345,0,1.0,,,,,,,,,,,741.0,4031.0,0.0,4031.0,0.0,0.0,45.0,37.0,391.0,51.69238402381543,1.0,411.31654676258995,-4031.0
SLO0231,2,769,495,PC-3694,7,15,4,765,49,716,7,0.865506329113924,1.0,1347.0,63.0,1281.0,3.0,1344.0,11.0,1347.0,656.0,691.0,295.0,554.0,0.0,554.0,0.0,0.0,3.0,11.0,54.0,52.935018050541515,0.0,404.528880866426,-554.0
SLW0616,1,21,11,PC-0110,6,18,2,19,11,8,0,1.0,1.0,256.0,5.0,245.0,6.0,250.0,0.0,256.0,122.0,134.0,,,,,,,,,,,,,
SMB0012,1,345,345,PC-7474,7,16,0,345,0,345,0,1.0,,,,,,,,,,,67.0,93.0,0.0,93.0,0.0,0.0,1.0,1.0,24.0,52.924731182795696,0.0,406.1505376344086,-93.0
SMB0655,1,345,345,PC-5173,8,17,0,345,0,345,0,1.0,,,,,,,,,,,150.0,241.0,0.0,241.0,0.0,0.0,0.0,7.0,38.0,51.79253112033195,0.0,402.98340248962654,-241.0
SMD0814,3,695,416,PC-2879,8,15,0,695,0,695,0,0.8721872187218722,,,,,,,,,,,614.0,2633.0,0.0,2633.0,0.0,0.0,34.0,57.0,252.0,52.86593239650589,1.0,410.83478921382454,-2633.0
SMF0450,1,17,10,PC-4128,8,15,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SMG0494,1,608,345,PC-9326,9,19,0,608,0,608,0,1.0,,,,,,,,,,,142.0,258.0,7.0,251.0,0.0,7.0,4.0,4.0,33.0,53.14341085271318,0.0,416.1937984496124,-244.0
SMJ0486,1,196,196,PC-0547,9,19,0,196,0,196,0,1.0,,,,,,,,,,,371.0,633.0,22.0,611.0,0.0,22.0,9.0,10.0,52.0,52.06003159557662,0.0,410.63665086887835,-589.0
SMK0420,1,24,13,PC-2535,7,16,4,20,0,20,0,1.0,1.0,321.0,0.0,268.0,53.0,268.0,0.0,321.0,156.0,165.0,,,,,,,,,,,,,
SMM0380,1,10,9,PC-2028,8,19,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SMM0923,3,701,435,PC-5577,8,17,0,701,0,701,0,0.8415492957746479,,,,,,,,,,,319.0,969.0,0.0,969.0,0.0,0.0,8.0,7.0,137.0,52.63364293085655,0.0,405.9391124871001,-969.0
SMV0986,1,10,10,PC-1738,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SND0589,2,23,15,PC-6314,8,18,0,23,0,23,0,0.7368421052631579,1.0,705.0,0.0,705.0,0.0,705.0,0.0,705.0,342.0,363.0,,,,,,,,,,,,,
SNG0943,1,611,345,PC-6627,8,18,0,611,0,611,0,1.0,,,,,,,,,,,277.0,644.0,0.0,644.0,0.0,0.0,11.0,4.0,88.0,51.51863354037267,0.0,410.3493788819876,-644.0
SNH0857,1,10,9,PC-8615,8,20,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SNL0096,1,89,89,PC-7201,8,18,0,89,0,89,0,1.0,,,,,,,,,,,392.0,863.0,0.0,863.0,0.0,0.0,17.0,9.0,106.0,51.893395133256085,0.0,409.93047508690614,-863.0
SNM0050,1,10,9,PC-9709,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SNM0597,1,17,9,PC-1854,7,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SNP0785,1,10,10,PC-6112,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SNS0094,1,345,345,PC-0412,8,18,0,345,0,345,0,1.0,,,,,,,,,,,663.0,2394.0,0.0,2394.0,0.0,0.0,27.0,32.0,311.0,51.89515455304929,1.0,407.87385129490394,-2394.0
SOS0356,1,17,9,PC-2363,7,18,0,17,0,17,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SPB0408,1,611,345,PC-9049,8,18,0,611,0,611,0,1.0,,,,,,,,,,,31.0,31.0,0.0,31.0,0.0,0.0,0.0,1.0,2.0,56.87096774193548,0.0,409.0,-31.0
SPB0692,1,10,10,PC-2628,7,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SPB0713,1,345,345,PC-9641,7,15,0,345,157,188,0,1.0,,,,,,,,,,,339.0,1014.0,1.0,1013.0,0.0,0.0,9.0,20.0,128.0,53.505917159763314,1.0,404.99506903353057,-1012.0
SPD0384,1,864,488,PC-4902,7,19,255,609,0,609,0,1.0,,,,,,,,,,,305.0,688.0,44.0,491.0,153.0,44.0,8.0,20.0,79.0,52.76162790697674,0.0,412.7906976744186,-447.0
SPH0325,1,345,345,PC-3003,7,15,0,345,0,345,0,1.0,,,,,,,,,,,142.0,233.0,0.0,233.0,0.0,0.0,0.0,7.0,23.0,53.836909871244636,0.0,407.56223175965664,-233.0
SPM0388,1,618,345,PC-2743,7,19,0,618,0,618,0,1.0,,,,,,,,,,,347.0,1240.0,84.0,1156.0,0.0,84.0,9.0,34.0,151.0,53.49032258064516,2.0,409.866935483871,-1072.0
SQB0965,1,10,10,PC-3201,8,17,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SQE0179,1,345,345,PC-4956,7,15,0,345,0,345,0,1.0,,,,,,,,,,,213.0,557.0,0.0,557.0,0.0,0.0,3.0,11.0,105.0,52.28007181328546,0.0,407.1741472172352,-557.0
SQP0157,2,689,424,PC-3772,8,18,5,684,53,631,13,0.9640610961365679,,,,,,,,,,,214.0,755.0,90.0,665.0,0.0,50.0,5.0,11.0,165.0,52.803973509933776,0.0,409.50596026490064,-575.0
SRM0773,1,345,345,PC-5782,6,16,0,345,345,0,0,1.0,,,,,,,,,,,759.0,4369.0,81.0,4288.0,0.0,0.0,27.0,108.0,357.0,52.7431906614786,1.0,407.73495078965436,-4207.0
SRM0851,1,345,345,PC-1233,8,18,0,345,0,345,0,1.0,,,,,,,,,,,508.0,1651.0,0.0,1651.0,0.0,0.0,16.0,30.0,170.0,52.577831617201696,1.0,407.3840096910963,-1651.0
SRS0353,1,10,9,PC-6708,7,18,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SSB0779,1,344,345,PC-9802,8,16,0,344,0,344,0,1.0,,,,,,,,,,,723.0,3385.0,0.0,3385.0,0.0,0.0,23.0,67.0,295.0,52.57016248153619,3.0,409.67326440177254,-3385.0
SSC0749,1,344,345,PC-5108,7,16,0,344,0,344,0,1.0,,,,,,,,,,,591.0,3610.0,0.0,3610.0,0.0,0.0,10.0,104.0,334.0,53.86620498614958,1.0,408.89806094182825,-3610.0
SSD0484,1,13,13,PC-8925,8,17,2,11,0,11,0,1.0,1.0,6623.0,0.0,5494.0,1129.0,5494.0,0.0,6623.0,3285.0,3338.0,,,,,,,,,,,,,
SSE0978,1,345,345,PC-5808,8,18,0,345,0,345,0,1.0,,,,,,,,,,,286.0,738.0,0.0,738.0,0.0,0.0,11.0,7.0,128.0,51.78048780487805,2.0,406.1544715447154,-738.0
SSH0093,1,10,10,PC-0500,8,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SSH0937,1,345,345,PC-5016,8,17,0,345,0,345,0,1.0,,,,,,,,,,,274.0,810.0,0.0,810.0,0.0,0.0,3.0,6.0,139.0,53.25061728395062,1.0,408.28765432098766,-810.0
SSP0884,1,10,10,PC-9137,7,15,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
SSR0119,1,29,18,PC-3924,7,17,6,23,2,21,1,1.0,1.0,359.0,6.0,260.0,93.0,266.0,1.0,359.0,174.0,185.0,,,,,,,,,,,,,
STA0107,1,614,345,PC-7209,7,16,0,614,0,614,0,1.0,,,,,,,,,,,281.0,619.0,0.0,619.0,0.0,0.0,4.0,11.0,97.0,51.778675282714055,1.0,405.76575121163165,-619.0
STB0434,1,10,10,PC-2614,7,16,0,10,0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
STD0881,3,21,13,PC-5686,7,17,0,21,0,21,0,0.8235294117647058,,,,,,,,,,,,,,,,,,,,,,,
STM0826,1,18,9,PC-3396,8,19,0,18,0,18,0,1.0,,,,,,,,,,,,,,,,,,,,,,,
